,id,score,label
0,0,0.38793397,0
1,1,0.3125125,0
2,2,0.29303524,0
3,3,0.18498756,0
4,4,0.23022328,0
5,5,0.44367424,1
6,6,0.31898797,0
7,7,0.23330866,0
8,8,0.32885197,0
9,9,0.2896352,0
10,10,0.5277563,0
11,11,0.41554803,0
12,12,0.20320725,0
13,13,0.2227028,0
14,14,0.2184319,0
15,15,0.36575943,0
16,16,0.23432796,0
17,17,0.19216399,0
18,18,0.3145794,0
19,19,0.34866235,0
20,20,0.17808543,0
21,21,0.55332947,0
22,22,0.36022592,0
23,23,0.22407076,0
24,24,0.41164201,1
25,25,0.15712048,0
26,26,0.27588248,0
27,27,0.30748445,0
28,28,0.41149262,0
29,29,0.3504021,0
30,30,0.24109468,0
31,31,0.27149397,0
32,32,0.2212486,0
33,33,0.48980564,0
34,34,0.25148916,0
35,35,0.38550335,0
36,36,0.2861847,0
37,37,0.39947262,1
38,38,0.14524841,0
39,39,0.30939868,0
40,40,0.3257956,0
41,41,0.16209249,0
42,42,0.45194027,1
43,43,0.186986,0
44,44,0.14938192,0
45,45,0.31313357,0
46,46,0.18527715,0
47,47,0.16531985,0
48,48,0.1595668,0
49,49,0.19032373,0
50,50,0.17300491,0
51,51,0.39353698,0
52,52,0.27874148,0
53,53,0.23063299,0
54,54,0.25873116,0
55,55,0.26545656,0
56,56,0.36193794,0
57,57,0.17174804,0
58,58,0.26657102,0
59,59,0.20456079,0
60,60,0.2492269,0
61,61,0.2632569,0
62,62,0.3047814,0
63,63,0.102710605,0
64,64,0.41266403,0
65,65,0.11714936,0
66,66,0.23658195,0
67,67,0.23351504,0
68,68,0.4177096,0
69,69,0.15789421,0
70,70,0.27527928,0
71,71,0.14535837,0
72,72,0.23213607,0
73,73,0.11438819,0
74,74,0.22497296,0
75,75,0.3456584,0
76,76,0.3093015,0
77,77,0.43494973,0
78,78,0.19479726,0
79,79,0.19239026,0
80,80,0.18368436,0
81,81,0.33456606,0
82,82,0.30552724,0
83,83,0.32567897,0
84,84,0.20348878,0
85,85,0.21223757,0
86,86,0.2309773,0
87,87,0.2769731,0
88,88,0.3558266,0
89,89,0.23970908,0
90,90,0.2534733,0
91,91,0.19787101,0
92,92,0.33005068,0
93,93,0.29954135,0
94,94,0.15630713,0
95,95,0.36053827,0
96,96,0.34631526,1
97,97,0.6884009,0
98,98,0.26356,0
99,99,0.2765893,0
100,100,0.1293675,0
101,101,0.39384907,0
102,102,0.2902431,0
103,103,0.27115345,0
104,104,0.2965678,0
105,105,0.2835048,0
106,106,0.29708895,0
107,107,0.12001426,0
108,108,0.1776358,0
109,109,0.2902413,0
110,110,0.18747157,0
111,111,0.29717502,0
112,112,0.24950479,0
113,113,0.29892507,0
114,114,0.20398036,0
115,115,0.19484189,0
116,116,0.30337727,0
117,117,0.09713899,0
118,118,0.27089852,0
119,119,0.29960692,0
120,120,0.2598626,0
121,121,0.29919058,0
122,122,0.27376288,0
123,123,0.32183596,0
124,124,0.19209448,0
125,125,0.24507049,0
126,126,0.24719518,0
127,127,0.37375557,0
128,128,0.4096979,0
129,129,0.52620184,0
130,130,0.24188256,0
131,131,0.25220743,0
132,132,0.3151311,0
133,133,0.2603473,0
134,134,0.19009337,0
135,135,0.28003523,0
136,136,0.21632591,0
137,137,0.25891635,0
138,138,0.26555616,0
139,139,0.18858254,0
140,140,0.26193365,0
141,141,0.19055337,0
142,142,0.26083827,0
143,143,0.32410374,0
144,144,0.12944335,0
145,145,0.3169915,0
146,146,0.31430683,0
147,147,0.15529849,0
148,148,0.3122497,0
149,149,0.2715633,0
150,150,0.17060466,0
151,151,0.30033785,0
152,152,0.32433027,0
153,153,0.19361427,0
154,154,0.22592479,0
155,155,0.12859982,0
156,156,0.4369085,0
157,157,0.34893128,1
158,158,0.30982772,0
159,159,0.41238946,0
160,160,0.39743736,0
161,161,0.2258709,0
162,162,0.21057603,0
163,163,0.24038906,0
164,164,0.19626462,0
165,165,0.1797501,0
166,166,0.27617335,0
167,167,0.18052691,0
168,168,0.1311239,0
169,169,0.21216306,0
170,170,0.31841886,0
171,171,0.13814567,0
172,172,0.28658113,0
173,173,0.17469023,0
174,174,0.31253204,0
175,175,0.19859499,0
176,176,0.32000673,0
177,177,0.3575358,0
178,178,0.16189232,0
179,179,0.2886651,0
180,180,0.096108675,0
181,181,0.19882956,0
182,182,0.4182716,0
183,183,0.31199872,0
184,184,0.25752288,0
185,185,0.20794909,0
186,186,0.22662894,0
187,187,0.16748391,0
188,188,0.12405348,0
189,189,0.09189696,0
190,190,0.31160927,0
191,191,0.24598205,0
192,192,0.22969635,0
193,193,0.16728961,0
194,194,0.2572998,0
195,195,0.28068116,0
196,196,0.33479905,0
197,197,0.419034,0
198,198,0.3095371,0
199,199,0.38891762,0
200,200,0.24237637,0
201,201,0.15026836,0
202,202,0.2745428,0
203,203,0.16948701,0
204,204,0.26488474,0
205,205,0.18715575,0
206,206,0.19367488,0
207,207,0.22115597,0
208,208,0.21543534,0
209,209,0.42799467,0
210,210,0.31892803,0
211,211,0.18350267,0
212,212,0.18565704,0
213,213,0.43290907,0
214,214,0.26078573,0
215,215,0.2383275,0
216,216,0.24155569,0
217,217,0.16487671,0
218,218,0.14640184,0
219,219,0.2893377,0
220,220,0.21799584,0
221,221,0.45022035,0
222,222,0.32707077,0
223,223,0.2796024,0
224,224,0.41467106,0
225,225,0.28047836,0
226,226,0.3616023,0
227,227,0.32289624,0
228,228,0.25494432,0
229,229,0.21613339,0
230,230,0.45258915,0
231,231,0.3797184,0
232,232,0.26334068,1
233,233,0.27868524,0
234,234,0.27166417,0
235,235,0.30884403,0
236,236,0.101527534,0
237,237,0.36551693,0
238,238,0.115344465,0
239,239,0.26193354,0
240,240,0.39600754,0
241,241,0.21575949,0
242,242,0.29820308,0
243,243,0.20646282,0
244,244,0.2616254,0
245,245,0.2526919,0
246,246,0.22607724,0
247,247,0.33433223,0
248,248,0.12251162,0
249,249,0.2625922,0
250,250,0.22802709,0
251,251,0.21231353,0
252,252,0.23421717,0
253,253,0.16099747,0
254,254,0.2973054,0
255,255,0.28198096,0
256,256,0.2363966,0
257,257,0.28947717,0
258,258,0.31457025,0
259,259,0.33196202,0
260,260,0.29070914,0
261,261,0.23121904,0
262,262,0.20144549,0
263,263,0.37371436,0
264,264,0.33713737,0
265,265,0.23406799,0
266,266,0.31025463,0
267,267,0.27519223,0
268,268,0.27144617,0
269,269,0.27950567,0
270,270,0.2840579,0
271,271,0.40559822,0
272,272,0.20808198,0
273,273,0.2894263,0
274,274,0.21815567,0
275,275,0.2153131,0
276,276,0.19042844,0
277,277,0.19912252,0
278,278,0.1927903,0
279,279,0.16433229,0
280,280,0.25732404,0
281,281,0.3237241,0
282,282,0.189879,0
283,283,0.36590248,0
284,284,0.32878262,0
285,285,0.262586,0
286,286,0.23686323,0
287,287,0.38223544,0
288,288,0.29186207,0
289,289,0.10318959,0
290,290,0.15264775,0
291,291,0.18474567,0
292,292,0.16361853,0
293,293,0.16444322,0
294,294,0.12464379,0
295,295,0.16816461,0
296,296,0.28773463,0
297,297,0.31541315,0
298,298,0.17154859,0
299,299,0.29194504,0
300,300,0.25053063,0
301,301,0.31845647,0
302,302,0.2711262,0
303,303,0.1324061,0
304,304,0.2053776,0
305,305,0.25432283,0
306,306,0.4295679,1
307,307,0.3991814,0
308,308,0.32694238,0
309,309,0.23190193,0
310,310,0.28364855,0
311,311,0.23500024,0
312,312,0.34462458,0
313,313,0.15514518,0
314,314,0.28818125,0
315,315,0.3173526,0
316,316,0.24738054,0
317,317,0.3046146,0
318,318,0.27576423,0
319,319,0.17616223,0
320,320,0.32207105,0
321,321,0.26736015,0
322,322,0.21068594,0
323,323,0.31302097,0
324,324,0.12688857,0
325,325,0.15360169,0
326,326,0.2713827,0
327,327,0.13274762,0
328,328,0.19921252,0
329,329,0.26455748,0
330,330,0.11479843,0
331,331,0.23825338,0
332,332,0.32192117,0
333,333,0.29806468,0
334,334,0.14745045,0
335,335,0.18675263,0
336,336,0.25526413,0
337,337,0.33927754,0
338,338,0.23867448,0
339,339,0.2660888,0
340,340,0.4275469,0
341,341,0.24374254,0
342,342,0.4758455,1
343,343,0.25620958,0
344,344,0.26498008,0
345,345,0.2279881,0
346,346,0.28618672,0
347,347,0.31286407,0
348,348,0.13929933,0
349,349,0.32988432,0
350,350,0.16357239,0
351,351,0.16532606,0
352,352,0.26371613,0
353,353,0.27812707,0
354,354,0.29868984,0
355,355,0.2310564,0
356,356,0.21458928,0
357,357,0.40823498,0
358,358,0.28880116,0
359,359,0.21856639,0
360,360,0.26078057,0
361,361,0.4420695,1
362,362,0.3285585,0
363,363,0.18871167,0
364,364,0.430683,0
365,365,0.27267146,0
366,366,0.19321616,0
367,367,0.30636007,0
368,368,0.25613397,0
369,369,0.26351774,0
370,370,0.28341728,0
371,371,0.32115698,0
372,372,0.17932323,0
373,373,0.11682555,0
374,374,0.3068066,0
375,375,0.09573028,0
376,376,0.3583245,0
377,377,0.3373216,0
378,378,0.13524432,0
379,379,0.15966573,0
380,380,0.30721116,0
381,381,0.30948454,0
382,382,0.22040142,0
383,383,0.21453516,0
384,384,0.22930573,0
385,385,0.3704384,0
386,386,0.19448765,0
387,387,0.24561022,0
388,388,0.29829383,0
389,389,0.20338447,0
390,390,0.17542493,0
391,391,0.393837,1
392,392,0.2988559,0
393,393,0.22550592,0
394,394,0.1304048,0
395,395,0.23341486,0
396,396,0.23912914,0
397,397,0.2997272,0
398,398,0.16023025,0
399,399,0.54570884,1
400,400,0.33851933,0
401,401,0.21448308,0
402,402,0.25364128,0
403,403,0.21098664,0
404,404,0.31754833,0
405,405,0.31065518,0
406,406,0.24331553,0
407,407,0.3352984,0
408,408,0.3796614,0
409,409,0.23534527,0
410,410,0.37117383,0
411,411,0.23555258,0
412,412,0.29129022,0
413,413,0.32488823,0
414,414,0.18121111,0
415,415,0.37980536,0
416,416,0.21458933,0
417,417,0.2579391,0
418,418,0.15398526,0
419,419,0.26869032,0
420,420,0.2489555,0
421,421,0.23337391,0
422,422,0.30729875,0
423,423,0.2944922,0
424,424,0.19301625,0
425,425,0.28699404,0
426,426,0.21328443,0
427,427,0.32528016,0
428,428,0.21961427,0
429,429,0.37376443,0
430,430,0.2039187,0
431,431,0.31835157,0
432,432,0.19891347,0
433,433,0.25528514,0
434,434,0.1409318,0
435,435,0.28424972,0
436,436,0.32562625,0
437,437,0.23820281,0
438,438,0.2130064,0
439,439,0.25615147,0
440,440,0.3169836,0
441,441,0.39860684,0
442,442,0.23965095,0
443,443,0.31920078,1
444,444,0.4298035,0
445,445,0.22057006,0
446,446,0.23970957,0
447,447,0.3339918,0
448,448,0.36805123,0
449,449,0.13903992,0
450,450,0.10314897,0
451,451,0.47436076,1
452,452,0.22507495,0
453,453,0.16886918,0
454,454,0.22323619,0
455,455,0.21343994,0
456,456,0.18652238,0
457,457,0.28819063,0
458,458,0.15583745,0
459,459,0.23322286,0
460,460,0.41346198,0
461,461,0.3102899,0
462,462,0.2438543,0
463,463,0.23161489,0
464,464,0.17000765,0
465,465,0.2407916,1
466,466,0.24639791,0
467,467,0.23935136,0
468,468,0.18505892,0
469,469,0.1988114,0
470,470,0.2160942,0
471,471,0.19814098,0
472,472,0.24742113,0
473,473,0.36243916,0
474,474,0.2930328,0
475,475,0.36519617,0
476,476,0.18610942,0
477,477,0.274422,0
478,478,0.32696563,0
479,479,0.10915894,0
480,480,0.24082014,0
481,481,0.17730656,0
482,482,0.31168485,0
483,483,0.27324587,0
484,484,0.1650766,0
485,485,0.15655513,0
486,486,0.15020251,0
487,487,0.3537152,0
488,488,0.2646571,0
489,489,0.48959073,0
490,490,0.32327566,0
491,491,0.5006042,0
492,492,0.3073411,0
493,493,0.17700514,0
494,494,0.22478044,0
495,495,0.18828072,0
496,496,0.21271214,0
497,497,0.15882874,0
498,498,0.284958,0
499,499,0.25061265,0
500,500,0.26028302,0
501,501,0.1324959,0
502,502,0.18052754,0
503,503,0.23627864,0
504,504,0.3338841,0
505,505,0.34115005,0
506,506,0.3278875,0
507,507,0.37543455,1
508,508,0.20354164,0
509,509,0.22024122,0
510,510,0.15624437,0
511,511,0.28025943,0
512,512,0.29617462,0
513,513,0.32290134,0
514,514,0.2784754,0
515,515,0.1624461,0
516,516,0.27710876,0
517,517,0.24526185,0
518,518,0.22740781,0
519,519,0.15529872,0
520,520,0.21562059,0
521,521,0.29154077,0
522,522,0.23563541,0
523,523,0.36284557,0
524,524,0.11590031,0
525,525,0.25564942,0
526,526,0.40777785,0
527,527,0.277522,0
528,528,0.44269454,0
529,529,0.33426836,0
530,530,0.29166391,0
531,531,0.17034674,0
532,532,0.26138535,0
533,533,0.33075657,0
534,534,0.28492326,0
535,535,0.1952671,0
536,536,0.22684453,0
537,537,0.44496763,1
538,538,0.20858562,0
539,539,0.34307703,0
540,540,0.30588117,0
541,541,0.40599683,1
542,542,0.20993207,0
543,543,0.3989663,0
544,544,0.2858448,0
545,545,0.16349731,0
546,546,0.29063368,0
547,547,0.16877063,0
548,548,0.20294578,0
549,549,0.3150662,0
550,550,0.23573023,0
551,551,0.14065394,0
552,552,0.22336936,0
553,553,0.33630615,0
554,554,0.31214386,0
555,555,0.24331506,0
556,556,0.28652802,0
557,557,0.29591587,0
558,558,0.32427612,0
559,559,0.2594121,0
560,560,0.3371324,0
561,561,0.23533393,0
562,562,0.22425592,0
563,563,0.31894222,0
564,564,0.14174499,0
565,565,0.23930344,0
566,566,0.3736081,0
567,567,0.25623342,0
568,568,0.16009438,0
569,569,0.27498236,0
570,570,0.23551328,0
571,571,0.24822533,0
572,572,0.31662557,0
573,573,0.33706284,0
574,574,0.35199317,1
575,575,0.33135784,0
576,576,0.3237941,0
577,577,0.25345236,0
578,578,0.15260579,0
579,579,0.281294,0
580,580,0.32262975,0
581,581,0.3206896,0
582,582,0.27265546,0
583,583,0.48020613,1
584,584,0.23748982,0
585,585,0.39937434,0
586,586,0.24425921,0
587,587,0.1647763,0
588,588,0.19526021,0
589,589,0.37607205,0
590,590,0.12027126,0
591,591,0.29681894,0
592,592,0.39088947,0
593,593,0.3681391,0
594,594,0.16555902,0
595,595,0.31871536,0
596,596,0.21352729,0
597,597,0.29054832,0
598,598,0.37844303,0
599,599,0.22727662,0
600,600,0.2282945,0
601,601,0.18832661,0
602,602,0.24032125,0
603,603,0.13450567,0
604,604,0.15461913,0
605,605,0.26630953,0
606,606,0.13891299,0
607,607,0.09351558,0
608,608,0.22547084,0
609,609,0.3314297,0
610,610,0.22755624,0
611,611,0.2530256,0
612,612,0.31841195,0
613,613,0.15421805,0
614,614,0.186946,0
615,615,0.43559182,0
616,616,0.26528773,0
617,617,0.39418393,1
618,618,0.29431862,0
619,619,0.14208256,0
620,620,0.24298,0
621,621,0.38917488,0
622,622,0.11501331,0
623,623,0.49690217,0
624,624,0.3689382,0
625,625,0.21417676,0
626,626,0.33826563,0
627,627,0.34059587,0
628,628,0.3699351,0
629,629,0.20965056,0
630,630,0.34098074,0
631,631,0.23446259,0
632,632,0.30809686,0
633,633,0.14164402,0
634,634,0.41596377,0
635,635,0.23170626,0
636,636,0.24344707,0
637,637,0.1966846,0
638,638,0.35300004,0
639,639,0.23507145,0
640,640,0.31289047,0
641,641,0.2082448,0
642,642,0.3666038,0
643,643,0.16103518,0
644,644,0.21571404,0
645,645,0.37764984,0
646,646,0.25880653,0
647,647,0.16801015,0
648,648,0.27924725,0
649,649,0.27873117,0
650,650,0.21973263,0
651,651,0.19582646,0
652,652,0.3586064,0
653,653,0.245226,0
654,654,0.37517557,0
655,655,0.21200071,0
656,656,0.22431852,0
657,657,0.30666524,0
658,658,0.19539921,0
659,659,0.30015284,0
660,660,0.24222162,0
661,661,0.18037489,0
662,662,0.2283199,0
663,663,0.27228528,0
664,664,0.14914913,0
665,665,0.39338806,0
666,666,0.2372275,0
667,667,0.26707172,0
668,668,0.2378833,0
669,669,0.18649502,0
670,670,0.2835578,0
671,671,0.3604428,0
672,672,0.20574248,0
673,673,0.3073333,0
674,674,0.34766176,0
675,675,0.21388279,0
676,676,0.2339073,0
677,677,0.2869026,0
678,678,0.193254,0
679,679,0.24687238,0
680,680,0.23360544,0
681,681,0.3164061,0
682,682,0.38933146,0
683,683,0.32867995,0
684,684,0.35395452,0
685,685,0.36742085,0
686,686,0.2589686,0
687,687,0.24521747,0
688,688,0.28556293,0
689,689,0.2680014,0
690,690,0.291276,0
691,691,0.15441076,0
692,692,0.15489164,0
693,693,0.24882253,0
694,694,0.35716915,0
695,695,0.25504467,0
696,696,0.16903299,0
697,697,0.38714862,1
698,698,0.22289339,0
699,699,0.22881627,0
700,700,0.17484114,0
701,701,0.31003594,0
702,702,0.33978915,0
703,703,0.2797694,0
704,704,0.17921993,0
705,705,0.2527232,0
706,706,0.21780826,0
707,707,0.20504732,0
708,708,0.2056171,0
709,709,0.2623176,0
710,710,0.32276025,0
711,711,0.116565585,0
712,712,0.41113877,0
713,713,0.19830117,0
714,714,0.21149218,0
715,715,0.18624638,0
716,716,0.30490142,0
717,717,0.09466966,0
718,718,0.16748327,0
719,719,0.17035994,0
720,720,0.42341322,0
721,721,0.31430075,0
722,722,0.16765541,0
723,723,0.3469235,0
724,724,0.38024747,0
725,725,0.3632656,0
726,726,0.28805083,0
727,727,0.18550119,0
728,728,0.5863698,0
729,729,0.4707167,0
730,730,0.12790318,0
731,731,0.26831797,0
732,732,0.20488785,0
733,733,0.26720986,0
734,734,0.16740763,0
735,735,0.28966486,0
736,736,0.2853566,0
737,737,0.31905115,0
738,738,0.35984215,0
739,739,0.3042348,1
740,740,0.053056605,0
741,741,0.27487254,0
742,742,0.40091702,1
743,743,0.23857176,0
744,744,0.45881507,1
745,745,0.1299269,0
746,746,0.35414028,0
747,747,0.22279571,0
748,748,0.44819617,1
749,749,0.11366947,0
750,750,0.23284498,0
751,751,0.32742727,0
752,752,0.23558895,0
753,753,0.19198605,0
754,754,0.41034615,0
755,755,0.18085693,0
756,756,0.24203013,0
757,757,0.3113339,0
758,758,0.45460033,1
759,759,0.30356485,0
760,760,0.17441152,0
761,761,0.32279736,0
762,762,0.10079443,0
763,763,0.31031156,0
764,764,0.29465076,0
765,765,0.27093098,0
766,766,0.50893074,0
767,767,0.31621066,0
768,768,0.28911746,0
769,769,0.32053602,0
770,770,0.26668307,0
771,771,0.037389435,0
772,772,0.24739608,0
773,773,0.12351355,0
774,774,0.26496613,0
775,775,0.12329602,0
776,776,0.3895202,0
777,777,0.23528922,0
778,778,0.25785255,0
779,779,0.2598738,0
780,780,0.1369838,0
781,781,0.22905622,0
782,782,0.3027095,0
783,783,0.20565939,0
784,784,0.2217891,0
785,785,0.21164493,0
786,786,0.2330175,0
787,787,0.4070993,0
788,788,0.2716241,0
789,789,0.24916838,0
790,790,0.19379202,0
791,791,0.16850759,0
792,792,0.17397413,0
793,793,0.32379273,0
794,794,0.29997244,0
795,795,0.22917433,0
796,796,0.17091666,0
797,797,0.22432074,0
798,798,0.19216558,0
799,799,0.172572,0
800,800,0.31101078,0
801,801,0.23070058,0
802,802,0.15685074,0
803,803,0.37122655,0
804,804,0.26305646,0
805,805,0.30676824,0
806,806,0.29447994,0
807,807,0.27532676,0
808,808,0.24731338,0
809,809,0.30349177,0
810,810,0.38081497,0
811,811,0.27385086,0
812,812,0.42489672,0
813,813,0.20520037,0
814,814,0.27393675,0
815,815,0.28784388,0
816,816,0.29053116,0
817,817,0.25758177,0
818,818,0.14121199,0
819,819,0.08330765,0
820,820,0.13317142,0
821,821,0.25010464,0
822,822,0.093734585,0
823,823,0.20778637,0
824,824,0.24798693,0
825,825,0.19169019,0
826,826,0.34301484,1
827,827,0.08660168,0
828,828,0.13216619,0
829,829,0.33402562,0
830,830,0.39017698,1
831,831,0.202103,0
832,832,0.34265852,0
833,833,0.1485778,0
834,834,0.27750698,0
835,835,0.21464795,0
836,836,0.26617885,0
837,837,0.28397635,0
838,838,0.5091289,0
839,839,0.3166071,0
840,840,0.3190064,0
841,841,0.23781751,0
842,842,0.24962164,0
843,843,0.24883445,0
844,844,0.30749887,0
845,845,0.40438804,0
846,846,0.23691554,0
847,847,0.2747741,0
848,848,0.2766198,0
849,849,0.2642335,0
850,850,0.249581,0
851,851,0.31008962,1
852,852,0.18382631,0
853,853,0.23748997,0
854,854,0.20532706,0
855,855,0.32901123,0
856,856,0.33842948,0
857,857,0.27940091,0
858,858,0.20775497,0
859,859,0.34879613,0
860,860,0.26531315,0
861,861,0.2889385,0
862,862,0.21395972,0
863,863,0.37218305,0
864,864,0.22200823,0
865,865,0.26443836,0
866,866,0.16216831,0
867,867,0.27988717,0
868,868,0.17768711,0
869,869,0.16756833,0
870,870,0.25633773,0
871,871,0.3352291,0
872,872,0.43176672,0
873,873,0.19540402,0
874,874,0.112533465,0
875,875,0.2763652,0
876,876,0.21398675,0
877,877,0.19194317,0
878,878,0.26184037,0
879,879,0.14219601,0
880,880,0.26773003,0
881,881,0.26700372,0
882,882,0.3596645,0
883,883,0.4255331,0
884,884,0.2769885,0
885,885,0.37898052,0
886,886,0.3147302,0
887,887,0.28381443,0
888,888,0.14383997,0
889,889,0.3171259,0
890,890,0.36594182,0
891,891,0.36436227,0
892,892,0.30027017,0
893,893,0.26851198,0
894,894,0.28410938,0
895,895,0.43106204,0
896,896,0.21566802,0
897,897,0.17009385,0
898,898,0.26725253,0
899,899,0.15473099,0
900,900,0.35863325,0
901,901,0.3385715,0
902,902,0.16772453,0
903,903,0.22018056,0
904,904,0.37574416,1
905,905,0.17750698,0
906,906,0.36408758,0
907,907,0.12951231,0
908,908,0.3794166,0
909,909,0.50481045,1
910,910,0.30434942,0
911,911,0.26093036,0
912,912,0.24609624,0
913,913,0.36483595,0
914,914,0.3464804,0
915,915,0.19943498,0
916,916,0.2815864,0
917,917,0.19666229,0
918,918,0.21787637,0
919,919,0.3691321,0
920,920,0.34095138,0
921,921,0.2827784,0
922,922,0.3026546,0
923,923,0.24685441,0
924,924,0.33715948,0
925,925,0.22929889,0
926,926,0.25933024,0
927,927,0.14100206,0
928,928,0.3283882,0
929,929,0.18527426,0
930,930,0.2744903,0
931,931,0.33853078,0
932,932,0.4709491,1
933,933,0.3176026,0
934,934,0.24061899,0
935,935,0.2141412,0
936,936,0.19629289,0
937,937,0.3455029,0
938,938,0.19955567,0
939,939,0.28818178,0
940,940,0.29524383,1
941,941,0.12440108,0
942,942,0.31323928,0
943,943,0.2664531,0
944,944,0.2221386,0
945,945,0.32781672,0
946,946,0.20269541,0
947,947,0.25543717,0
948,948,0.2620367,0
949,949,0.12929595,0
950,950,0.17630588,0
951,951,0.42136952,0
952,952,0.30951476,0
953,953,0.3036223,0
954,954,0.4017839,0
955,955,0.34063852,0
956,956,0.44370547,0
957,957,0.26271635,0
958,958,0.24510662,0
959,959,0.31663024,0
960,960,0.28063852,0
