,id,score,label
0,0,0.5831,0
1,1,0.3026941,0
2,2,0.5313505,0
3,3,0.19075492,0
4,4,0.34052342,0
5,5,0.5367567,1
6,6,0.4461677,0
7,7,0.34979418,0
8,8,0.56742346,0
9,9,0.30004734,0
10,10,0.6706691,0
11,11,0.5258985,0
12,12,0.3596246,0
13,13,0.36957467,0
14,14,0.28022814,0
15,15,0.49943596,0
16,16,0.29183245,0
17,17,0.2656638,0
18,18,0.3866151,0
19,19,0.5264071,0
20,20,0.24728063,0
21,21,0.3745585,0
22,22,0.5419411,0
23,23,0.33147436,0
24,24,0.702654,1
25,25,0.28081065,0
26,26,0.46597812,0
27,27,0.4409551,0
28,28,0.61154586,0
29,29,0.49499592,0
30,30,0.39973813,0
31,31,0.45506892,0
32,32,0.39525938,0
33,33,0.6170788,0
34,34,0.35891363,0
35,35,0.54435915,0
36,36,0.33526152,0
37,37,0.5361249,1
38,38,0.2512156,0
39,39,0.37070623,0
40,40,0.44741896,0
41,41,0.23443212,0
42,42,0.50096524,1
43,43,0.33222935,0
44,44,0.26206848,0
45,45,0.4910856,0
46,46,0.3227544,0
47,47,0.20125757,0
48,48,0.28136146,0
49,49,0.24526562,0
50,50,0.28996176,0
51,51,0.6204788,0
52,52,0.3208415,0
53,53,0.38619274,0
54,54,0.3903653,0
55,55,0.4537825,0
56,56,0.48086274,0
57,57,0.29795492,0
58,58,0.34466076,0
59,59,0.33539,0
60,60,0.3434817,0
61,61,0.35449645,0
62,62,0.47410852,0
63,63,0.15624642,0
64,64,0.6003358,0
65,65,0.17085828,0
66,66,0.50286233,0
67,67,0.3471474,0
68,68,0.57863533,0
69,69,0.21587823,0
70,70,0.3375264,0
71,71,0.24424843,0
72,72,0.35918286,0
73,73,0.20494793,0
74,74,0.34250146,0
75,75,0.46432033,0
76,76,0.3578454,0
77,77,0.42686415,0
78,78,0.22349125,0
79,79,0.31448498,0
80,80,0.2549482,0
81,81,0.52069473,0
82,82,0.50176424,0
83,83,0.45652607,0
84,84,0.2814002,0
85,85,0.3344133,0
86,86,0.36361766,0
87,87,0.46391207,0
88,88,0.45203146,0
89,89,0.3688989,0
90,90,0.3786149,0
91,91,0.26192063,0
92,92,0.5435514,0
93,93,0.496131,0
94,94,0.23875777,0
95,95,0.5287248,0
96,96,0.4834233,1
97,97,0.42979777,0
98,98,0.4022899,0
99,99,0.4513064,0
100,100,0.18671082,0
101,101,0.68854195,0
102,102,0.39809445,0
103,103,0.3908809,0
104,104,0.42166033,0
105,105,0.17613073,0
106,106,0.442502,0
107,107,0.21762574,0
108,108,0.27830112,0
109,109,0.44189483,0
110,110,0.3034139,0
111,111,0.45542264,0
112,112,0.35868308,0
113,113,0.49141994,0
114,114,0.33331338,0
115,115,0.27465126,0
116,116,0.39600202,0
117,117,0.12539135,0
118,118,0.40019217,0
119,119,0.43716794,0
120,120,0.3461619,0
121,121,0.3579334,0
122,122,0.42092648,0
123,123,0.54695135,0
124,124,0.3018758,0
125,125,0.35586208,0
126,126,0.34809068,0
127,127,0.53638536,0
128,128,0.6695974,0
129,129,0.35199398,0
130,130,0.103900306,0
131,131,0.3125879,0
132,132,0.17428115,0
133,133,0.37722114,0
134,134,0.25479862,0
135,135,0.39969414,0
136,136,0.32280192,0
137,137,0.28164303,0
138,138,0.3665548,0
139,139,0.32118112,0
140,140,0.37285322,0
141,141,0.3196008,0
142,142,0.38194978,0
143,143,0.46057016,0
144,144,0.19305149,0
145,145,0.47283792,0
146,146,0.5042086,0
147,147,0.21044916,0
148,148,0.45067638,0
149,149,0.4199797,0
150,150,0.29605076,0
151,151,0.48246595,0
152,152,0.5677226,0
153,153,0.28131396,0
154,154,0.34242052,0
155,155,0.22774124,0
156,156,0.5973828,0
157,157,0.57277507,1
158,158,0.42363134,0
159,159,0.5919009,0
160,160,0.5672563,0
161,161,0.30739638,0
162,162,0.2983227,0
163,163,0.38737887,0
164,164,0.31761044,0
165,165,0.31681147,0
166,166,0.41569978,0
167,167,0.2963288,0
168,168,0.16198699,0
169,169,0.24366066,0
170,170,0.5031316,0
171,171,0.17837979,0
172,172,0.32017276,0
173,173,0.2597402,0
174,174,0.38937977,0
175,175,0.31576788,0
176,176,0.49062452,0
177,177,0.50563586,0
178,178,0.26042303,0
179,179,0.2853985,0
180,180,0.113609284,0
181,181,0.3114827,0
182,182,0.5090904,0
183,183,0.40158772,0
184,184,0.4101827,0
185,185,0.29910934,0
186,186,0.36279932,0
187,187,0.18292719,0
188,188,0.23852372,0
189,189,0.17124897,0
190,190,0.5025403,0
191,191,0.38783818,0
192,192,0.21814665,0
193,193,0.28555164,0
194,194,0.4610946,0
195,195,0.29719818,0
196,196,0.48296574,0
197,197,0.5821814,0
198,198,0.4536241,0
199,199,0.6586618,0
200,200,0.33023018,0
201,201,0.26236764,0
202,202,0.4320169,0
203,203,0.13617557,0
204,204,0.3629929,0
205,205,0.27456325,0
206,206,0.20434783,0
207,207,0.3245899,0
208,208,0.3401204,0
209,209,0.6313563,0
210,210,0.39581725,0
211,211,0.12754361,0
212,212,0.28446406,0
213,213,0.5045606,0
214,214,0.4378191,0
215,215,0.3656168,0
216,216,0.34558114,0
217,217,0.2503357,0
218,218,0.2463444,0
219,219,0.43222106,0
220,220,0.36317945,0
221,221,0.5937822,0
222,222,0.55466646,0
223,223,0.43743545,0
224,224,0.6791515,0
225,225,0.44974545,0
226,226,0.5999504,0
227,227,0.44480032,0
228,228,0.45773682,0
229,229,0.20793964,0
230,230,0.6632866,0
231,231,0.4428346,0
232,232,0.28528765,1
233,233,0.44897464,0
234,234,0.44102725,0
235,235,0.47092322,0
236,236,0.13838065,0
237,237,0.6213552,0
238,238,0.1398501,0
239,239,0.42434582,0
240,240,0.5435074,0
241,241,0.32116002,0
242,242,0.45533818,0
243,243,0.37444764,0
244,244,0.42525038,0
245,245,0.4386849,0
246,246,0.33937073,0
247,247,0.4632134,0
248,248,0.21184823,0
249,249,0.3171775,0
250,250,0.33038503,0
251,251,0.29725096,0
252,252,0.34896004,0
253,253,0.2575457,0
254,254,0.38474616,0
255,255,0.3529918,0
256,256,0.3908686,0
257,257,0.46438017,0
258,258,0.47181723,0
259,259,0.49230868,0
260,260,0.41492897,0
261,261,0.1968668,0
262,262,0.3457061,0
263,263,0.6494473,0
264,264,0.5637155,0
265,265,0.1980758,0
266,266,0.45964977,0
267,267,0.43275958,0
268,268,0.4061439,0
269,269,0.491207,0
270,270,0.48914626,0
271,271,0.5048457,0
272,272,0.29306608,0
273,273,0.32345483,0
274,274,0.37618282,0
275,275,0.21256624,0
276,276,0.2699701,0
277,277,0.36775324,0
278,278,0.30332237,0
279,279,0.21723858,0
280,280,0.38922668,0
281,281,0.47760352,0
282,282,0.29934868,0
283,283,0.597652,0
284,284,0.5179195,0
285,285,0.43996784,0
286,286,0.36082655,0
287,287,0.54608727,0
288,288,0.48542774,0
289,289,0.127614,0
290,290,0.19394548,0
291,291,0.2917515,0
292,292,0.22442925,0
293,293,0.27573177,0
294,294,0.22062801,0
295,295,0.22563824,0
296,296,0.36077905,0
297,297,0.542235,0
298,298,0.2774265,0
299,299,0.394925,0
300,300,0.36105534,0
301,301,0.46239862,0
302,302,0.40950695,0
303,303,0.24030994,0
304,304,0.24794409,0
305,305,0.3136121,0
306,306,0.24342659,1
307,307,0.5433349,0
308,308,0.43165088,0
309,309,0.291572,0
310,310,0.48521304,0
311,311,0.3100766,0
312,312,0.49572274,0
313,313,0.25885677,0
314,314,0.44344527,0
315,315,0.53371745,0
316,316,0.43750584,0
317,317,0.42837936,0
318,318,0.35978475,0
319,319,0.23817703,0
320,320,0.43817458,0
321,321,0.36117852,0
